timestamp,tx_frequency,tx_amount,tx_amount_usd,ETH_open,ETH_high,ETH_low,ETH_close,ETH_volume,ETH_trade_count,BTC_open,BTC_high,BTC_low,BTC_close,BTC_volume,BTC_trade_count,message_count,avg_views,total_forwards,total_reactions,avg_sentiment,avg_positive,avg_negative,avg_neutral,ETH_price_change_pct,BTC_price_change_pct,ETH_volume_change_pct,BTC_volume_change_pct,tx_frequency_change_pct,tx_amount_change_pct,message_count_change_pct,avg_views_change_pct,total_reactions_change_pct,ETH_price_ma24,tx_frequency_ma24,message_count_ma24,ETH_price_std24,tx_frequency_std24,message_count_std24,ETH_price_zscore,tx_frequency_zscore,message_count_zscore,hour,day_of_week,day,month,ETH_bb_upper,ETH_bb_lower
2025-03-10 11:00:00,3,349.4728313,0.0,2099.73,2139.0,2098.6,2128.12,22682.7151,161515,82288.19,83826.02,82065.73,83582.0,1355.26923,245819,2.0,1117.0,2.0,0.0,0.0,0.0,0.0,1.0,1.352078600581974,1.5722912364459551,7.533521055790593,41.14683527352931,0.0,6634.449308508005,-50.0,-90.36674500334189,-100.0,2055.3275,13.375,2.3333333333333335,54.022275458010306,16.375518577915397,1.8336626845141801,1.3474534232909983,-0.6335677218753082,-0.18178552474795545,11,0,10,3,2163.3720509160203,1947.2829490839792
2025-03-10 12:00:00,2,5053.0,0.0,2128.11,2135.98,2105.44,2125.76,23670.8944,165356,83582.0,83771.94,82634.16,83248.12,1804.51434,330513,5.0,9993.0,66.0,227.0,-0.08463749999999995,0.028125,0.051125000000000004,0.920625,-0.11089600210513195,-0.39946399942571986,4.356530052259933,33.148034357719446,-33.333333333333336,1345.892082999243,150.0,794.6284691136974,,2054.65875,12.416666666666666,2.5416666666666665,52.9947185484621,16.338582415935573,1.8410575095914934,1.341666715992576,-0.6375502109927961,1.335283292560088,12,0,10,3,2160.648187096924,1948.669312903076
2025-03-10 13:00:00,9,54.29403555,0.0,2125.77,2129.8,2078.26,2083.63,35301.0098,238958,83248.12,83313.99,81423.51,81528.94,2151.30539,437527,5.0,9994.444444444443,147.0,170.0,-0.1085666666666667,0.04677777777777777,0.056444444444444436,0.8967777777777778,-1.9818794219479186,-2.065127716998283,49.13255580236968,19.217971412740333,350.0,-98.925508894716,0.0,0.014454562638288593,-25.110132158590304,2053.79,11.416666666666666,2.625,52.30894320419229,15.747785673649123,1.906795627543087,0.5704569462139617,-0.15346072881187003,1.245545125848459,13,0,10,3,2158.4078864083845,1949.1721135916155
2025-03-10 14:00:00,21,0.006511683,0.0,2083.62,2084.1,1997.0,2018.96,125972.4783,489264,81528.93,81528.93,79177.03,79847.08,6049.79262,787100,6.0,13351.833333333334,266.0,511.0,0.2793333333333333,0.08077777777777777,0.0,0.9192222222222223,-3.103718030552449,-2.062899382722261,256.8523365583724,181.2149613030998,133.33333333333334,-99.98800663289433,19.999999999999996,33.59255141745416,200.58823529411765,2049.6841666666664,11.0,2.7083333333333335,50.940188022877486,15.333963440109308,2.010389680302481,-0.6031419957226644,0.6521471137577918,1.637327677690662,14,0,10,3,2151.5645427124214,1947.8037906209115
2025-03-10 15:00:00,23,2367.51,0.0,2018.95,2043.79,2010.63,2017.83,54719.2146,253083,79847.09,81118.32,79570.57,80043.85,2855.95678,488795,4.0,11948.666666666666,128.0,212.0,-0.1761,0.0,0.0948333333333333,0.9051666666666667,-0.05596940999327282,0.24643355774562892,-56.56256403109916,-52.792484645531545,9.523809523809534,36357781.67206543,-33.333333333333336,-10.509168528666478,-58.51272015655577,2046.3841666666667,10.916666666666666,2.7916666666666665,50.30103438453289,15.259826959719428,2.0211741457717785,-0.5676655960655586,0.7918394726984714,0.5978373193627765,15,0,10,3,2146.9862354357324,1945.782097897601
2025-03-10 16:00:00,22,4757.966688,0.0,2017.83,2025.3,2000.0,2005.29,38250.4026,202678,80043.84,80250.0,78992.1,79009.98,2435.72646,422856,5.0,13079.166666666666,144.0,549.0,0.024866666666666665,0.055999999999999994,0.064,0.88,-0.6214596868913569,-1.2916295255663068,-30.096945141460417,-14.714169449020865,-4.347826086956519,100.96923299162412,25.0,9.461306700887118,158.96226415094338,2044.5458333333333,11.083333333333334,2.9166666666666665,50.98718124644979,15.36205564445034,2.0624313778659022,-0.7699157390856893,0.7106253823875018,1.010134618582096,16,0,10,3,2146.520195826233,1942.5714708404337
2025-03-10 17:00:00,18,2191.047194,0.0,2005.29,2008.72,1906.41,1917.49,163620.4878,468989,79009.01,79327.98,78202.0,78459.91,4021.36721,537500,5.0,13344.333333333334,194.0,346.0,-0.1215,0.0065,0.057499999999999996,0.9359999999999999,-4.3784190815293496,-0.6962031885085818,327.7614787772195,65.09929485267405,-18.181818181818176,-53.94992572087549,0.0,2.0273972602739887,-36.97632058287796,2040.1108333333332,11.125,3.125,57.118885091246746,15.380146717228625,2.0067819794495687,-2.146765174726943,0.44700483853343354,0.9343316907902732,17,0,10,3,2154.3486035158267,1925.8730631508397
2025-03-10 18:00:00,4,3635.87615,0.0,1917.48,1939.12,1812.76,1825.43,224651.4516,466936,78459.9,79147.05,77501.1,77655.26,3305.83539,488667,2.0,20837.0,227.0,158.0,0.42925,0.1305,0.0395,0.8300000000000001,-4.801068062936443,-1.0255555990314136,37.300318939643205,-17.79324748609565,-77.77777777777779,65.9423932061593,-60.0,56.14867734119351,-54.33526011560694,2031.9533333333331,11.083333333333334,3.0,71.98205849332646,15.398804771987898,1.9781414201873733,-2.8690945723953307,-0.4599924109806684,-0.505525029577878,18,0,10,3,2175.917450319986,1887.9892163466802
2025-03-10 19:00:00,4,0.048293095,0.0,1825.43,1883.44,1810.01,1869.3,139980.2033,433541,77655.25,79533.57,77459.91,79060.84,3706.69015,587965,4.0,11709.333333333334,159.0,402.0,0.25405,0.12166666666666666,0.0,0.8783333333333333,2.403269366669769,1.8100254895804913,-37.690051720992315,12.125672113395813,0.0,-99.99867176182555,100.0,-43.80509030410648,154.43037974683543,2024.82125,11.083333333333334,3.0833333333333335,79.21774056433244,15.398804771987898,1.9763089590064922,-1.9632123927279324,-0.4599924109806684,0.46382761280457896,19,0,10,3,2183.256731128665,1866.3857688713351
2025-03-10 20:00:00,5,9.999010845,0.0,1869.43,1881.97,1843.23,1869.18,42247.0706,185515,79060.84,79729.73,78409.4,79304.98,1749.77269,307662,1.0,23197.0,114.0,225.0,-0.6597,0.099,0.193,0.708,-0.006419515326583358,0.30880015947212236,-69.81925329151169,-52.7942013173127,25.0,20604.84578592447,-75.0,98.10692325210657,-44.029850746268664,2017.4108333333334,11.125,3.0416666666666665,85.14652005540489,15.380146717228625,2.010389680302482,-1.7408912688000087,-0.39824067432978627,-1.0155576735043341,20,0,10,3,2187.703873444143,1847.1177932225237
2025-03-10 21:00:00,7,17200.08468,0.0,1869.17,1903.99,1861.32,1887.3,39845.5661,141148,79304.97,79886.03,78959.9,79565.81,1079.83363,208051,3.0,13715.333333333334,167.0,388.0,-0.2508666666666666,0.028,0.12366666666666666,0.848,0.9694090456777715,0.3288948562877092,-5.684428448868606,-38.287205179776805,39.99999999999999,171917.86203283188,200.0,-40.87453837421505,72.44444444444444,2011.6937499999997,11.041666666666666,3.1666666666666665,89.16091387820242,15.397569448699896,1.903467469067216,-1.3951601053549914,-0.2624873152938874,-0.08755950357249062,21,0,10,3,2190.0155777564046,1833.3719222435948
2025-03-10 23:00:00,3,0.167950085,0.0,1880.03,1895.49,1857.63,1865.1,33854.4851,160351,79502.36,79708.0,78449.98,78595.86,1397.06901,260197,1.0,18885.0,66.0,126.0,0.0,0.0,0.0,1.0,-1.1762835797170634,-1.2190537619110486,-15.035753250347216,29.378171894868643,-57.14285714285714,-99.99902355082475,-66.66666666666667,37.69260681475719,-67.5257731958763,2005.654166666667,10.791666666666666,3.1666666666666665,94.05224380365449,15.480644764312652,1.903467469067216,-1.494426512140864,-0.5033166760972625,-1.138273546442379,23,0,10,3,2193.758654273976,1817.549679059358
2025-03-11 00:00:00,2,4308.489966,0.0,1865.11,1890.46,1754.28,1813.96,171539.7622,586508,78595.86,79235.77,76606.0,77673.6,5219.87886,649919,1.0,19956.0,44.0,71.0,-0.8618,0.082,0.101,0.817,-2.7419441316819393,-1.1734205847483525,406.6973007957519,273.6307099103143,-33.333333333333336,2565239.556690311,0.0,5.671167593328041,-43.65079365079365,1997.0520833333333,10.708333333333334,3.0833333333333335,101.76848914294101,15.524116348629871,1.954185400546784,-1.7991038766035683,-0.5609551705044918,-1.0660878607750344,0,1,11,3,2200.5890616192155,1793.5151050474512
2025-03-11 01:00:00,5,1899.837128,0.0,1813.96,1858.77,1774.13,1858.66,105524.529,452684,77673.6,79130.93,76816.52,79130.66,3194.38716,580980,1.0,18796.0,105.0,401.0,0.0,0.0,0.0,1.0,2.4642219233059093,1.8758754583281911,-38.483924865788346,-38.803423495540656,150.0,-55.904803237506265,0.0,-5.812788133894564,464.7887323943662,1989.6429166666667,10.708333333333334,2.875,105.18871114336443,15.524116348629871,1.8953604681822065,-1.2452183817332076,-0.36770745626371,-0.9892577329627121,1,1,11,3,2200.0203389533954,1779.2654943799378
2025-03-11 02:00:00,5,2099.736572,0.0,1858.65,1877.96,1851.55,1859.69,51155.3016,219426,79130.65,79650.0,78938.0,79354.53,1754.34261,321262,1.0,20861.0,64.0,135.0,-0.4404,0.0,0.112,0.888,0.055416267633678906,0.28291183215203297,-51.52283352053626,-45.080463884659494,0.0,10.52192533001175,0.0,10.986380080868274,-66.33416458852868,1981.9875,10.875,2.7083333333333335,107.75910131040831,15.436581340383013,1.8761469921709035,-1.1349157380924988,-0.38058944985393833,-0.9105540985706845,2,1,11,3,2197.5057026208165,1766.4692973791834
2025-03-11 03:00:00,8,12158.68206,0.0,1859.68,1881.52,1847.27,1849.78,35471.6095,124540,79354.54,79938.27,79279.9,79522.29,953.63506,198555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5328845130102344,0.21140570046851437,-30.65897689869157,-45.64145825540884,60.00000000000001,479.05749807552525,-100.0,-100.0,-100.0,1973.3154166666666,11.083333333333334,2.7083333333333335,109.74005380226491,15.359225146518604,1.8761469921709035,-1.1257094596394703,-0.20074797419140264,-1.4435613757827923,3,1,11,3,2192.7955242711964,1753.8353090621367
2025-03-11 04:00:00,5,53.83567652,0.0,1849.78,1879.19,1845.46,1869.06,28657.9618,117394,79522.29,80245.26,79439.9,79759.91,1261.6828,225888,1.0,21710.0,64.0,112.0,0.2263,0.056,0.0,0.944,1.0422861096995195,0.29880930239811754,-19.208735650971796,32.30247637917172,-37.5,-99.55722440759341,,,,1965.4475,11.083333333333334,2.6666666666666665,110.18104852631137,15.359225146518604,1.903467469067214,-0.874810153734334,-0.3960703274587133,-0.8755950357249078,4,1,11,3,2185.809597052623,1745.0854029473771
2025-03-11 05:00:00,6,250054.1048,0.0,1869.06,1914.25,1866.62,1893.6,45804.7384,177308,79759.91,80457.0,79719.87,80261.78,1400.52299,213945,1.0,1145.0,3.0,0.0,0.0,0.0,0.0,1.0,1.312959455555207,0.6292258855357336,59.83250560407962,11.004365756591117,19.999999999999996,464376.5719756576,0.0,-94.72593274988485,-100.0,1957.985,8.25,2.6666666666666665,108.65567677605151,7.5195397638997665,1.903467469067214,-0.5925599279331133,-0.2992204404280174,-0.8755950357249078,5,1,11,3,2175.296353552103,1740.6736464478968
2025-03-11 06:00:00,4,132.7758135,0.0,1893.6,1905.6,1881.74,1884.83,21321.7011,106212,80261.78,80547.79,80091.18,80099.33,727.41838,160950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4631389945078168,-0.202400195958774,-53.450883369743266,-48.06094686100083,-33.333333333333336,-99.94690116620713,-100.0,-100.0,,1950.5120833333333,8.291666666666666,2.5833333333333335,107.1920865419635,7.491903842709541,1.9763089590064904,-0.6127512342765984,-0.5728405965575296,-1.3071505451765422,6,1,11,3,2164.8962564172602,1736.1279102494063
2025-03-11 07:00:00,27,2838.262977,0.0,1884.82,1908.99,1882.98,1904.1,29352.459,129592,80099.32,80614.89,80088.0,80424.95,1177.73486,143962,3.0,11095.25,59.0,213.0,-0.08895,0.0515,0.065,0.883,1.0223733705426952,0.4065202542892665,37.664714753927406,61.90611790700149,575.0,2037.635539322077,,,,1943.7204166666663,9.25,2.6666666666666665,104.6168155275856,8.341879675573084,1.9486152645597863,-0.37871939101588636,2.1278177928846476,0.17106164535333812,7,1,11,3,2152.9540477218375,1734.4867856114952
2025-03-11 08:00:00,4,18.74122621,0.0,1904.1,1920.0,1899.57,1907.5,30995.0341,143203,80424.94,81525.62,80325.22,81131.16,2032.15403,227437,1.0,21889.0,58.0,72.0,0.4767,0.109,0.032,0.86,0.17856205031248074,0.8780981523768494,5.596039159785571,72.54766747755093,-85.18518518518519,-99.33969380702668,-66.66666666666667,97.28262094139384,-66.19718309859155,1936.7291666666667,9.291666666666666,2.625,100.98555591584825,8.3117474051812,1.9740159904202463,-0.28943908266440205,-0.6366491194504293,-0.8231949527276807,8,1,11,3,2138.7002784983633,1734.7580548349702
2025-03-11 09:00:00,6,6428.50645,0.0,1865.11,1963.2,1754.28,1923.43,1171427.9995,4578427,78595.86,83617.4,76606.0,82932.99,48770.06853,6983310,4.0,11003.0,150.0,147.0,0.0,0.0,0.0,1.0,0.835124508519014,2.2208852924080036,3679.4054225608998,2299.919878612745,50.0,34201.418583645594,300.0,-49.732742473388456,104.16666666666666,1930.9512499999998,8.458333333333334,2.5416666666666665,97.4040655929284,7.5295312324015455,1.86452387363701,-0.07721700274221519,-0.3264922154412259,0.7821478468980068,9,1,11,3,2125.7593811858565,1736.143118814143
2025-03-11 10:00:00,40,16108.95706,0.0,1917.29,1928.84,1910.69,1921.72,20313.261,87994,81460.38,81886.31,81269.85,81808.26,1037.52973,140445,1.0,1078.0,4.0,0.0,-0.2732,0.0,0.16,0.84,-0.08890367728485726,-1.3561913057759112,-98.2659402875234,-97.8726096532717,566.6666666666667,150.58630935961807,-75.0,-90.20267199854585,-100.0,1933.3104166666665,9.833333333333334,2.5416666666666665,96.4204895905018,9.893637246787183,1.86452387363701,-0.1202069883266406,3.0490977093543576,-0.8268420095778928,10,1,11,3,2126.15139584767,1740.4694374856629
2025-03-11 11:00:00,6,18609.62499,0.0,1921.71,1926.0,1906.05,1914.12,29574.7304,122516,81808.25,82092.34,81400.0,81720.34,1184.00715,165365,5.0,11076.333333333334,134.0,119.0,0.0,0.0,0.0,1.0,-0.3954790500176997,-0.10747081040471951,45.59321814454116,14.117900987762532,-85.0,15.523462634396012,400.0,927.4891774891776,,1925.5766666666668,9.958333333333334,2.5833333333333335,89.70150542422412,9.822242578727247,1.9091693314716551,-0.12771989291007216,-0.40299690234345137,1.2658210179173748,11,1,11,3,2104.979677515115,1746.1736558182185
2025-03-11 12:00:00,6,425.0806482,0.0,1914.12,1915.58,1887.01,1894.9,46506.6862,166192,81720.33,81909.69,81017.0,81225.5,1849.7363,210613,3.0,1027.6666666666667,5.0,1.0,0.2320666666666666,0.0969999999999999,0.0,0.903,-1.004116774287911,-0.6055285624117501,57.25142907811593,56.2267846102112,0.0,-97.715802180708,-40.0,-90.72195973396731,-99.15966386554622,1915.8591666666669,10.083333333333334,2.625,78.77243569531268,9.748652824060262,1.9067956275430866,-0.26607234474390284,-0.4188612936562409,0.19666501987080934,12,1,11,3,2073.4040380572924,1758.3142952760415
2025-03-11 13:00:00,4,0.095096427,0.0,1894.91,1962.98,1867.0,1903.31,132070.3869,415058,81225.49,82225.21,80536.33,80898.49,4637.72925,522372,7.0,12817.291666666668,244.0,410.0,-0.018279166666666673,0.038541666666666655,0.04558333333333332,0.9157916666666667,0.44382289302864475,-0.40259524410436454,183.9815039326539,150.7238058743833,-33.333333333333336,-99.97762861532213,133.33333333333334,1147.2226727213754,40900.0,1906.5904166666667,10.166666666666666,2.7083333333333335,64.85921566246762,9.684890368469615,2.0531876948162755,-0.05057749516634936,-0.6367306631244227,2.09024565912454,13,1,11,3,2036.3088479916019,1776.8719853417315
2025-03-11 14:00:00,1,2200.124895,0.0,1903.31,1912.63,1840.53,1866.89,125356.7604,436885,80898.5,81374.92,79058.0,79773.04,6591.00781,726530,3.0,13176.666666666666,121.0,300.0,0.4173,0.13699999999999998,0.0,0.863,-1.9135085719089284,-1.3911878948544176,-5.083370055607839,42.117132215081334,-75.0,2313472.6171920216,-57.14285714285714,2.8038294621523407,-26.82926829268293,1897.5595833333334,9.833333333333334,2.625,53.173333009197954,9.862827298439363,1.9959197509353814,-0.5767850461427798,-0.895618778059868,0.18788330533102302,14,1,11,3,2003.9062493517292,1791.2129173149376
2025-03-11 15:00:00,7,848.6222089,0.0,1866.88,1925.99,1864.27,1914.49,59623.387,244151,79773.05,81666.0,79653.69,81232.24,3555.27893,498583,2.0,1082.0,2.0,0.0,0.11315,0.08,0.0,0.92,2.549694947211667,1.8291894103571904,-52.43703904779594,-46.058644861475294,600.0,-61.428452956076384,-33.333333333333336,-91.78851505185935,-100.0,1893.2066666666667,9.25,2.4583333333333335,46.683069053371696,9.58372715006832,1.8645238736370096,0.4559111850370197,-0.23477296095188635,-0.24581789473937368,15,1,11,3,1986.57280477341,1799.8405285599233
2025-03-11 16:00:00,1,146.0,0.0,1914.49,1936.57,1898.77,1918.2,37550.9967,167128,81232.23,81900.0,80609.96,81386.8,2212.88519,354450,6.0,8719.375,105.0,387.0,-0.088675,0.0,0.049625,0.950375,0.19378529007725298,0.19026928224556983,-37.019685413041024,-37.75776152674468,-85.71428571428572,-82.79564234015888,200.0,705.8572088724585,,1889.0554166666668,8.333333333333334,2.5416666666666665,38.90021124121902,9.257977366981212,1.97768346407053,0.7492140120405424,-0.7921096631115803,1.748678894265726,16,1,11,3,1966.855839149105,1811.2549941842287
2025-03-11 17:00:00,6,156145.4398,0.0,1918.2,1918.57,1886.55,1904.91,32316.7605,146565,81386.79,81727.27,80777.75,81305.57,1542.25683,284121,2.0,1144.0,5.0,0.0,0.10115,0.0705,0.0,0.9295,-0.6928370347200508,-0.09980733976516776,-13.939007376600475,-30.305610206555723,500.0,106848.931369863,-66.66666666666667,-86.87979356318543,-100.0,1884.8729166666665,7.666666666666667,2.4166666666666665,30.306591402491588,8.79558519034293,1.9091693314716542,0.6611460545714882,-0.18948900278717404,-0.21824500308920258,17,1,11,3,1945.4860994716496,1824.2597338616833
2025-03-11 18:00:00,6,46351.42,0.0,1904.91,1963.2,1904.19,1953.13,53766.4001,203965,81305.58,83470.01,81288.61,83280.94,2780.96936,374806,3.0,8895.0,193.0,330.0,-0.0767,0.05,0.10575,0.84425,2.5313531872896977,2.429562943842578,66.37311187177934,80.31817437307119,0.0,-70.31522658659162,50.0,677.534965034965,,1886.3579166666668,7.166666666666667,2.3333333333333335,32.749037819296966,8.519372637989708,1.8336626845141797,2.038902141234353,-0.13694279100441692,0.36357104949591074,18,1,11,3,1951.8559923052608,1820.8598410280729
2025-03-11 19:00:00,3,50.82804425,0.0,1953.13,1963.0,1942.88,1951.91,24152.6287,122417,83280.95,83617.4,82846.31,83104.01,1549.39261,255838,2.0,11252.5,116.0,213.0,0.32985,0.089,0.0335,0.8775,-0.062463840092574774,-0.21244957129447073,-55.078583176335805,-44.28587987031975,-50.0,-99.89034199114073,-33.333333333333336,26.50365373805508,-35.45454545454545,1891.6279166666666,7.125,2.3333333333333335,32.694769556468536,8.537958721523252,1.8336626845141797,1.8437837045779861,-0.48313655927534727,-0.1817855247479555,19,1,11,3,1957.0174557796036,1826.2383775537296
2025-03-11 20:00:00,9,54209.17673,0.0,1951.9,1955.42,1936.09,1936.7,15209.8518,73529,83104.01,83170.38,82586.84,82799.68,845.3044,148383,1.0,16171.0,120.0,161.0,-0.5574,0.0,0.126,0.874,-0.7792367475959461,-0.3662037487721759,-37.026101842074034,-45.44285324815122,200.0,106552.10029205482,-50.0,43.71028660297711,-24.4131455399061,1894.43625,7.333333333333333,2.2083333333333335,33.57631033587304,8.519372637989708,1.8172881532338492,1.2587371744273959,0.19563255857773845,-0.6649101470873638,20,1,11,3,1961.588870671746,1827.283629328254
2025-03-11 21:00:00,4,688.3595,0.0,1936.71,1950.61,1936.5,1940.4,9106.8783,46353,82799.68,83265.38,82799.67,83110.72,576.90124,100776,2.0,10431.5,105.0,413.0,0.6899500000000001,0.124,0.0,0.876,0.19104662570352815,0.37565362571450045,-40.12513455259308,-31.752249248909614,-55.55555555555556,-98.73017901852943,100.0,-35.49254838909158,156.52173913043475,1897.4037499999997,7.291666666666667,2.25,34.38460282485478,8.533714042684991,1.7997584378973324,1.2504506804654916,-0.3857249786158087,-0.1389075304340207,21,1,11,3,1966.1729556497094,1828.63454435029
2025-03-11 22:00:00,4,4299.175157,0.0,1940.4,1952.54,1936.99,1943.7,10323.7902,64665,83110.71,83306.87,82981.3,83133.48,560.5699,117908,4.0,5617.5,116.0,192.0,0.0,0.0,0.0,1.0,0.1700680272108901,0.027385155609271905,13.362558056804152,-2.8308727504208653,0.0,524.5537625325138,100.0,-46.1486842735944,-53.510895883777245,1899.75375,7.166666666666667,2.2916666666666665,35.57089550566826,8.560102938565677,1.829211440143993,1.235455261250691,-0.36993324605513184,0.9339179144350115,22,1,11,3,1970.8955410113367,1828.6119589886634
2025-03-11 23:00:00,3,23.20254785,0.0,1943.69,1944.45,1917.17,1923.43,14747.6881,83130,83133.48,83185.0,82550.52,82932.99,780.17427,146432,1.0,17137.0,103.0,231.0,-0.5255,0.068,0.167,0.765,-1.0428564078818758,-0.2411663748468018,42.851489756155644,39.17519831157543,-25.0,-99.46030233701408,-75.0,205.06453048509124,20.3125,1902.1841666666667,7.166666666666667,2.2916666666666665,35.08967033904268,8.560102938565677,1.829211440143993,0.60547258289952,-0.48675427112517344,-0.7061330572557403,23,1,11,3,1972.363507344752,1832.0048259885814
2025-03-12 00:00:00,8,1372.569954,0.0,1923.42,1925.26,1905.67,1911.9,17585.4558,95274,82932.99,83142.11,82604.95,82765.52,658.58485,154971,1.0,21546.0,45.0,91.0,-0.6239,0.037,0.051,0.911,-0.5994499409908371,-0.20193411572403397,19.24211904101769,-15.584905152024565,166.66666666666666,5815.600143886784,0.0,25.727957051992757,-60.60606060606061,1906.265,7.416666666666667,2.2916666666666665,29.658030073421926,8.489977040306275,1.829211440143993,0.18999913298458762,0.06870847006500486,-0.7061330572557403,0,2,12,3,1965.581060146844,1846.9489398531562
2025-03-12 01:00:00,5,0.205909958,0.0,1911.9,1932.86,1910.11,1920.6,19799.3266,93638,82765.52,83783.26,82752.58,83313.6,1260.16624,195051,1.0,16842.0,40.0,130.0,0.0,0.0,0.0,1.0,0.45504471991211215,0.6622081272491309,12.589214775996883,91.34455340112973,-37.5,-99.98499821758448,0.0,-21.832358674463936,42.85714285714286,1908.8458333333335,7.416666666666667,2.2916666666666665,27.983046562828584,8.489977040306275,1.829211440143993,0.42004599607242477,-0.2846493759835917,-0.7061330572557403,1,2,12,3,1964.8119264589907,1852.8797402076764
2025-03-12 02:00:00,5,1647.831,0.0,1920.61,1921.41,1887.42,1895.89,24313.3933,137073,83313.6,83330.04,82217.01,82430.79,1790.05082,247793,1.0,17270.0,56.0,172.0,0.0,0.0,0.0,1.0,-1.2865771113193647,-1.0596229187071593,22.799092066090765,42.04878397631093,0.0,800167.7558702624,0.0,2.5412658829117696,32.30769230769231,1910.3541666666667,7.416666666666667,2.2916666666666665,26.132710290196393,8.489977040306275,1.829211440143993,-0.5534889609991002,-0.2846493759835917,-0.7061330572557403,2,2,12,3,1962.6195872470596,1858.0887460862739
2025-03-12 03:00:00,2,1096.688335,0.0,1895.9,1898.6,1867.09,1868.9,27489.2193,122834,82430.8,82620.01,82100.61,82127.72,1003.13679,178424,2.0,19255.0,121.0,215.0,-0.17,0.0,0.0535,0.9465,-1.4236057999145513,-0.36766601411922784,13.062043462275597,-43.96042957037387,-60.0,-33.44655277149173,100.0,11.493920092646203,25.0,1911.1508333333334,7.166666666666667,2.375,24.442579191773405,8.560102938565677,1.7646898976258258,-1.7285750821002028,-0.6035752961952151,-0.2125019248329502,3,2,12,3,1960.0359917168803,1862.2656749497864
2025-03-12 04:00:00,4,10293.11427,0.0,1868.89,1868.9,1852.3,1866.8,23820.9856,133057,82127.73,82180.0,81617.76,81811.05,1145.12345,188957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11236556263043429,-0.385582358794323,-13.344262927103212,14.15426703670195,100.0,838.5633038578823,-100.0,-100.0,-100.0,1911.0566666666666,7.125,2.3333333333333335,24.615528797507015,8.573531056840517,1.8097962092016378,-1.7979165522119132,-0.36449392662667546,-1.2892796002892049,4,2,12,3,1960.2877242616808,1861.8256090716525
2025-03-12 05:00:00,2,76.30513472,0.0,1866.79,1880.82,1861.87,1878.53,15840.7181,78271,81811.05,82048.93,81617.0,81987.43,734.00302,117679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6283479751446386,0.21559434819622414,-33.500996281195015,-35.90184359598959,-50.0,-99.25867786251634,,,,1910.4287499999998,6.958333333333333,2.2916666666666665,25.2638632306299,8.635010468847252,1.8528278426483102,-1.262623602284212,-0.574212776135503,-1.2368481376377765,5,2,12,3,1960.9564764612596,1859.90102353874
2025-03-12 06:00:00,3,556.204277,0.0,1878.53,1879.08,1853.12,1873.11,18481.2294,99604,81987.44,81987.44,81296.0,81425.98,774.02218,132173,3.0,10631.0,140.0,131.0,0.148,0.09,0.0,0.9099999999999999,-0.2885234731412334,-0.6848000967953238,16.669138882030854,5.452179202205465,50.0,628.9211650578684,,,,1909.9404166666666,6.916666666666667,2.4166666666666665,25.88579759675245,8.65230136094322,1.7916877315917166,-1.4228040116926908,-0.4526733990451795,0.3255775674606805,6,2,12,3,1961.7120118601715,1858.1688214731616
2025-03-12 07:00:00,3,933.0001105,0.0,1873.11,1916.66,1872.07,1911.26,52422.4788,213383,81425.97,82541.47,81332.66,82447.79,1412.35169,257563,4.0,539.25,4.0,13.0,0.328175,0.134,0.0,0.866,2.0367196801042153,1.2548943224263365,183.65255181562756,82.46914965666745,0.0,67.74414528639088,33.33333333333333,-94.92757031323488,-90.07633587786259,1910.2387500000002,5.916666666666667,2.4583333333333335,25.856803547302615,7.54647436637262,1.8172881532338503,0.03949637464381668,-0.3864939473755846,0.8483336359390498,7,2,12,3,1961.9523570946055,1858.525142905395
2025-03-12 08:00:00,2,0.0,0.0,1911.26,1935.9,1871.11,1928.1,67585.9061,300968,82447.78,82841.82,82000.29,82689.67,1582.29339,312694,4.0,11194.75,140.0,141.0,0.0,0.0,0.0,1.0,0.8810941473164302,0.29337353978804437,28.925429791007893,12.032534191253742,-33.333333333333336,-100.0,0.0,1975.9851645804356,984.6153846153846,1911.0970833333333,5.833333333333333,2.5833333333333335,26.102682267687612,7.579530022522442,1.8157922373651134,0.6513858036593149,-0.5057481561379235,0.7801920491985167,8,2,12,3,1963.3024478687084,1858.8917187979582
2025-03-12 09:00:00,5,399.7292052,0.0,1923.42,1960.0,1829.72,1908.2,788739.6763,3444921,82932.99,84539.85,80607.65,83680.12,31933.986,5253577,3.0,10705.0,91.0,140.0,0.032,0.106,0.0935,0.8005,-1.0321041439759315,1.1977916951416034,1067.0179802472162,1918.2088986670167,150.0,,-25.0,-4.374818553339733,-0.7092198581560294,1910.4625000000003,5.791666666666667,2.5416666666666665,25.974634826262957,7.581322396215751,1.7932037558919423,-0.0871042082063825,-0.10442329520920894,0.25559467617766524,9,2,12,3,1962.4117696525263,1858.5132303474743
