timestamp,alert_level,priority_score,reasons,news_count,news_sentiment,news_bullish_ratio,btc_price,btc_change
2025-08-08 16:00:00,CRITICAL,11,뉴스 급증 (12건); 규제 관련 뉴스 (3건); ⚠️ 뉴스+고래 동시 급증,12.0,0.0,0.16666666666527777,116193.63,-0.0120990271814225
2025-08-08 17:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,8.0,0.083175,0.1249999999984375,116708.86,0.4434236196941166
2025-08-08 18:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,8.0,0.0,0.0,116497.99,-0.1806803699393455
2025-08-08 20:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,9.0,0.0,0.22222222221975307,116888.52,0.3736344002292391
2025-08-09 06:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,8.0,-0.069675,0.3749999999953125,116650.75,-0.0757928590072065
2025-08-09 08:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,9.0,0.0,0.3333333333296296,117106.65,0.3003185874542957
2025-08-09 09:00:00,HIGH,7,뉴스 급증 (10건); ⚠️ 뉴스+고래 동시 급증,10.0,0.0,0.199999999998,116462.25,-0.5502676406506368
2025-08-11 10:00:00,HIGH,6,뉴스 급증 (10건); 뉴스+가격급변 (BTC 2.1%),10.0,0.02023,0.199999999998,121184.84,2.105421026911336
2025-08-11 15:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,9.0,0.0,0.22222222221975307,120314.4,0.0588887939889426
2025-08-11 17:00:00,HIGH,7,뉴스 급증 (11건); ⚠️ 뉴스+고래 동시 급증,11.0,0.0,0.0,119500.0,-0.3781877416818902
2025-08-11 18:00:00,HIGH,7,뉴스 급증 (10건); ⚠️ 뉴스+고래 동시 급증,10.0,0.0,0.199999999998,119773.92,0.2292217573221844
2025-08-11 21:00:00,HIGH,7,뉴스 급증 (10건); ⚠️ 뉴스+고래 동시 급증,10.0,0.0,0.0,118712.61,-0.0940295565706406
2025-08-12 07:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,9.0,0.05673333333333334,0.3333333333296296,118986.72,0.1234853896378451
2025-08-12 08:00:00,HIGH,7,뉴스 급증 (13건); ⚠️ 뉴스+고래 동시 급증,13.0,0.0,0.46153846153491124,118814.7,-0.1445707554590947
