timestamp,priority_score,alert_level,reasons,telegram_msgs,whale_txs,twitter_engagement,telegram_sentiment,twitter_sentiment
2020-05-08 08:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-05-07 06:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,2.0,0.0,0.0,0.0
2020-05-05 19:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-05-04 15:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-05-03 21:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-05-02 18:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-05-02 16:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-04-30 08:00:00,3,MEDIUM,고래 거래 급증 (z=4.67),0.0,10.0,0.0,0.0,0.0
2020-04-30 02:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-04-29 00:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-04-28 17:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-04-28 03:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-04-27 15:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-04-26 20:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-04-25 23:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),0.0,1.0,0.0,0.0,0.0
2020-04-25 22:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-04-25 09:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-04-25 00:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),0.0,1.0,0.0,0.0,0.0
2020-04-24 16:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),0.0,1.0,0.0,0.0,0.0
2020-04-24 05:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),0.0,1.0,0.0,0.0,0.0
2020-04-24 01:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),0.0,1.0,0.0,0.0,0.0
2020-04-22 20:00:00,3,MEDIUM,고래 거래 급증 (z=3.29),0.0,2.0,0.0,0.0,0.0
2020-04-22 18:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),0.0,1.0,0.0,0.0,0.0
2020-04-22 04:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-04-22 03:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-04-22 00:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-04-20 02:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-04-19 00:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,3.0,0.0,0.0,0.0
2020-04-17 00:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-04-16 23:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-04-14 03:00:00,3,MEDIUM,고래 거래 급증 (z=3.81),0.0,2.0,0.0,0.0,0.0
2020-04-13 01:00:00,3,MEDIUM,고래 거래 급증 (z=2.81),0.0,5.0,0.0,0.0,0.0
2020-04-13 00:00:00,3,MEDIUM,고래 거래 급증 (z=4.45),0.0,6.0,0.0,0.0,0.0
2020-04-12 04:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,2.0,0.0,0.0,0.0
2020-04-10 18:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-04-09 05:00:00,3,MEDIUM,고래 거래 급증 (z=4.45),0.0,3.0,0.0,0.0,0.0
2020-04-07 22:00:00,3,MEDIUM,고래 거래 급증 (z=4.68),0.0,21.0,0.0,0.0,0.0
2020-04-07 21:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-04-07 14:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-04-07 04:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-04-05 22:00:00,3,MEDIUM,고래 거래 급증 (z=2.48),0.0,2.0,0.0,0.0,0.0
2020-04-05 02:00:00,3,MEDIUM,고래 거래 급증 (z=3.15),0.0,3.0,0.0,0.0,0.0
2020-04-04 03:00:00,3,MEDIUM,고래 거래 급증 (z=3.15),0.0,3.0,0.0,0.0,0.0
2020-04-03 22:00:00,3,MEDIUM,고래 거래 급증 (z=4.45),0.0,3.0,0.0,0.0,0.0
2020-04-03 18:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-04-02 18:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-04-02 12:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-03-30 06:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-03-30 04:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-03-29 00:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),0.0,1.0,0.0,0.0,0.0
2020-03-27 23:00:00,3,MEDIUM,고래 거래 급증 (z=4.18),0.0,2.0,0.0,0.0,0.0
2020-03-27 17:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-03-25 09:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-03-24 08:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),0.0,1.0,0.0,0.0,0.0
2020-03-24 06:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-03-24 03:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-03-23 15:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-03-21 10:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-03-18 18:00:00,3,MEDIUM,고래 거래 급증 (z=4.45),0.0,3.0,0.0,0.0,0.0
2020-03-17 05:00:00,3,MEDIUM,고래 거래 급증 (z=3.52),0.0,4.0,0.0,0.0,0.0
2020-03-16 16:00:00,3,MEDIUM,고래 거래 급증 (z=3.61),0.0,3.0,0.0,0.0,0.0
2020-03-15 19:00:00,3,MEDIUM,고래 거래 급증 (z=3.81),0.0,2.0,0.0,0.0,0.0
2020-03-15 18:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-03-13 15:00:00,3,MEDIUM,고래 거래 급증 (z=2.14),0.0,3.0,0.0,0.0,0.0
2020-03-12 20:00:00,3,MEDIUM,고래 거래 급증 (z=3.86),0.0,4.0,0.0,0.0,0.0
2020-03-12 16:00:00,3,MEDIUM,고래 거래 급증 (z=4.18),0.0,2.0,0.0,0.0,0.0
2020-03-12 01:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-03-11 09:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),0.0,1.0,0.0,0.0,0.0
2020-03-11 08:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-03-10 02:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),0.0,1.0,0.0,0.0,0.0
2020-03-09 23:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-03-09 21:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-03-09 16:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-03-08 06:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,3.0,0.0,0.0,0.0
2020-03-06 09:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-03-04 13:00:00,3,MEDIUM,고래 거래 급증 (z=4.24),0.0,3.0,0.0,0.0,0.0
2020-03-04 10:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-03-04 05:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-03-02 22:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-03-02 09:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-03-01 16:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-02-28 23:00:00,3,MEDIUM,고래 거래 급증 (z=2.42),0.0,2.0,0.0,0.0,0.0
2020-02-28 18:00:00,3,MEDIUM,고래 거래 급증 (z=3.52),0.0,2.0,0.0,0.0,0.0
2020-02-28 17:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-02-28 16:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-02-28 14:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-02-27 01:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-02-23 17:00:00,3,MEDIUM,고래 거래 급증 (z=4.18),0.0,2.0,0.0,0.0,0.0
2020-02-22 15:00:00,3,MEDIUM,고래 거래 급증 (z=3.52),0.0,2.0,0.0,0.0,0.0
2020-02-22 07:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),0.0,1.0,0.0,0.0,0.0
2020-02-22 05:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-02-21 21:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-02-21 08:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-02-20 18:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-02-20 03:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-02-19 20:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-02-18 01:00:00,3,MEDIUM,고래 거래 급증 (z=4.55),0.0,4.0,0.0,0.0,0.0
2020-02-17 15:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-02-16 14:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),0.0,1.0,0.0,0.0,0.0
2020-02-14 11:00:00,3,MEDIUM,고래 거래 급증 (z=3.96),0.0,9.0,0.0,0.0,0.0
2020-02-14 10:00:00,3,MEDIUM,고래 거래 급증 (z=4.08),0.0,5.0,0.0,0.0,0.0
2020-02-14 09:00:00,3,MEDIUM,고래 거래 급증 (z=3.11),0.0,2.0,0.0,0.0,0.0
2020-02-13 14:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),0.0,1.0,0.0,0.0,0.0
2020-02-12 13:00:00,3,MEDIUM,고래 거래 급증 (z=2.82),0.0,2.0,0.0,0.0,0.0
2020-02-11 23:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),0.0,1.0,0.0,0.0,0.0
2020-02-11 22:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-02-11 17:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-02-11 07:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-02-09 20:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-02-09 19:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-02-07 17:00:00,3,MEDIUM,고래 거래 급증 (z=3.52),0.0,2.0,0.0,0.0,0.0
2020-02-07 00:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),0.0,1.0,0.0,0.0,0.0
2020-02-06 22:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-02-06 19:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-02-06 10:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-02-05 21:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-02-05 13:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-02-04 23:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-02-04 20:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-02-03 09:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-02-03 08:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-02-03 07:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-02-01 12:00:00,3,MEDIUM,고래 거래 급증 (z=2.28),0.0,2.0,0.0,0.0,0.0
2020-02-01 09:00:00,3,MEDIUM,고래 거래 급증 (z=4.24),0.0,3.0,0.0,0.0,0.0
2020-01-31 23:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-01-31 18:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-01-30 16:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-01-29 14:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-01-29 01:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-01-28 23:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-01-27 06:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-01-25 18:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-01-24 05:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),0.0,1.0,0.0,0.0,0.0
2020-01-24 04:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-01-23 17:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-01-23 16:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-01-21 06:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-01-21 02:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-01-19 12:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-01-18 15:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-01-18 11:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-01-16 19:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),0.0,1.0,0.0,0.0,0.0
2020-01-16 16:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-01-16 14:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-01-16 10:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-01-15 16:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-01-14 05:00:00,3,MEDIUM,고래 거래 급증 (z=4.64),0.0,9.0,0.0,0.0,0.0
2020-01-13 09:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-01-13 08:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-01-13 04:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-01-11 11:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-01-10 22:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-01-09 11:00:00,3,MEDIUM,고래 거래 급증 (z=3.52),0.0,2.0,0.0,0.0,0.0
2020-01-09 07:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-01-08 06:00:00,3,MEDIUM,고래 거래 급증 (z=3.00),0.0,3.0,0.0,0.0,0.0
2020-01-07 12:00:00,3,MEDIUM,고래 거래 급증 (z=4.24),0.0,3.0,0.0,0.0,0.0
2020-01-07 09:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-01-06 22:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-01-06 10:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),0.0,1.0,0.0,0.0,0.0
2020-01-06 01:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),0.0,1.0,0.0,0.0,0.0
2020-01-05 22:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-01-05 16:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-01-05 07:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-01-03 22:00:00,3,MEDIUM,고래 거래 급증 (z=4.58),0.0,11.0,0.0,0.0,0.0
2020-01-03 08:00:00,3,MEDIUM,고래 거래 급증 (z=4.18),0.0,2.0,0.0,0.0,0.0
2020-01-03 04:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2020-01-02 03:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2020-01-01 16:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2020-01-01 11:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2019-12-31 03:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,3.0,0.0,0.0,0.0
2019-12-29 13:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2019-12-29 11:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2019-12-28 11:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2019-12-26 06:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2019-12-25 21:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2019-12-23 04:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,2.0,0.0,0.0,0.0
2019-12-19 18:00:00,3,MEDIUM,고래 거래 급증 (z=3.52),0.0,2.0,0.0,0.0,0.0
2019-12-19 08:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),0.0,1.0,0.0,0.0,0.0
2019-12-19 01:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2019-12-18 20:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2019-12-18 17:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2019-12-15 13:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2019-12-12 15:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,2.0,0.0,0.0,0.0
2019-12-09 18:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2019-12-05 11:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,2.0,0.0,0.0,0.0
2019-12-03 04:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,8.0,0.0,0.0,0.0
2019-11-30 16:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,2.0,0.0,0.0,0.0
2019-11-29 15:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,2.0,0.0,0.0,0.0
2019-11-28 16:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,2.0,0.0,0.0,0.0
2019-11-26 11:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2019-11-25 17:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2019-11-24 23:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2019-11-23 00:00:00,3,MEDIUM,고래 거래 급증 (z=4.24),0.0,3.0,0.0,0.0,0.0
2019-11-22 08:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2019-11-22 05:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2019-11-21 01:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,2.0,0.0,0.0,0.0
2019-11-19 18:00:00,3,MEDIUM,고래 거래 급증 (z=3.54),0.0,5.0,0.0,0.0,0.0
2019-11-19 16:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,3.0,0.0,0.0,0.0
2019-11-19 15:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,3.0,0.0,0.0,0.0
2019-11-18 08:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2019-11-18 07:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2019-11-15 05:00:00,3,MEDIUM,고래 거래 급증 (z=4.18),0.0,2.0,0.0,0.0,0.0
2019-11-14 18:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2019-11-14 03:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2019-11-13 07:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2019-11-06 14:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2019-11-04 19:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2019-11-03 23:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2019-11-03 11:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2019-10-31 13:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2019-10-29 09:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2019-10-29 01:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2019-10-29 00:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2019-10-26 12:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2019-10-26 02:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),0.0,1.0,0.0,0.0,0.0
2019-10-26 01:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2019-10-25 10:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2019-10-25 09:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2019-10-24 09:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2019-10-22 10:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2019-10-19 18:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2019-10-18 13:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2019-10-18 09:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2019-10-17 09:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2019-10-16 03:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2019-10-15 11:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),0.0,1.0,0.0,0.0,0.0
2019-10-14 16:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),0.0,1.0,0.0,0.0,0.0
2019-10-14 14:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2019-10-14 10:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2019-10-14 09:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2019-10-12 15:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2019-10-12 00:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2019-10-11 23:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2019-10-10 00:00:00,3,MEDIUM,고래 거래 급증 (z=2.19),0.0,1.0,0.0,0.0,0.0
2019-10-09 18:00:00,3,MEDIUM,고래 거래 급증 (z=2.59),0.0,1.0,0.0,0.0,0.0
2019-10-09 15:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2019-10-09 11:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2019-10-03 11:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
2019-10-01 16:00:00,3,MEDIUM,고래 거래 급증 (z=3.25),0.0,1.0,0.0,0.0,0.0
2019-10-01 05:00:00,3,MEDIUM,고래 거래 급증 (z=4.69),0.0,1.0,0.0,0.0,0.0
