timestamp,news_count,news_sentiment_avg,news_positive_avg,news_negative_avg,news_neutral_avg,news_title_length,news_content_length,news_bitcoin_mentions,news_ethereum_mentions,news_altcoin_mentions,news_regulation_mentions,news_whale_mentions,news_bullish_count,news_bearish_count,news_bullish_ratio,news_bearish_ratio
2025-09-26 08:00:00,6,0.0,0.0,0.0,1.0,31.833333333333332,155.66666666666666,3,0,3,0,0,1,2,0.16666666666388888,0.33333333332777776
2025-09-26 09:00:00,8,0.0,0.0,0.0,1.0,37.125,167.5,1,2,0,2,0,0,1,0.0,0.1249999999984375
2025-09-26 10:00:00,4,0.0,0.0,0.0,1.0,45.5,169.75,0,0,0,0,0,0,0,0.0,0.0
2025-09-26 11:00:00,6,0.0,0.0,0.0,1.0,40.5,169.83333333333334,2,0,0,0,0,1,0,0.16666666666388888,0.0
2025-09-26 12:00:00,4,0.0,0.0,0.0,1.0,41.25,169.75,1,1,0,0,0,0,1,0.0,0.24999999999375
2025-09-26 13:00:00,5,0.0,0.0,0.0,1.0,38.2,170.0,1,0,0,0,0,0,0,0.0,0.0
2025-09-26 14:00:00,8,0.0,0.0,0.0,1.0,36.125,169.75,1,1,0,2,0,0,1,0.0,0.1249999999984375
2025-09-26 15:00:00,8,0.0,0.0,0.0,1.0,38.25,167.125,2,2,1,0,0,0,3,0.0,0.3749999999953125
2025-09-26 16:00:00,1,0.0,0.0,0.0,1.0,39.0,170.0,0,0,0,0,0,0,0,0.0,0.0
2025-09-26 17:00:00,4,0.0,0.0,0.0,1.0,41.0,170.0,1,1,0,0,1,1,1,0.24999999999375,0.24999999999375
2025-09-26 18:00:00,2,0.0,0.0,0.0,1.0,48.0,170.0,0,0,0,1,0,0,0,0.0,0.0
2025-09-26 19:00:00,1,0.0,0.0,0.0,1.0,44.0,170.0,0,0,0,0,0,0,1,0.0,0.9999999999
2025-09-26 20:00:00,3,0.0,0.0,0.0,1.0,39.333333333333336,169.66666666666666,1,2,1,0,2,0,1,0.0,0.3333333333222222
2025-09-26 21:00:00,6,0.0,0.0,0.0,1.0,33.833333333333336,169.66666666666666,3,0,0,0,0,0,0,0.0,0.0
2025-09-26 22:00:00,3,0.0,0.0,0.0,1.0,36.666666666666664,169.66666666666666,0,1,0,0,0,1,0,0.3333333333222222,0.0
2025-09-26 23:00:00,2,0.0,0.0,0.0,1.0,42.0,170.0,1,0,1,0,0,1,0,0.499999999975,0.0
2025-09-27 00:00:00,4,0.0,0.0,0.0,1.0,33.0,170.0,2,0,1,1,0,1,0,0.24999999999375,0.0
2025-09-27 01:00:00,1,0.0,0.0,0.0,1.0,27.0,170.0,0,0,1,0,0,0,0,0.0,0.0
2025-09-27 03:00:00,2,0.0,0.0,0.0,1.0,33.5,169.5,0,0,2,0,0,0,0,0.0,0.0
2025-09-27 04:00:00,3,0.0,0.0,0.0,1.0,33.0,158.0,1,1,1,1,0,0,0,0.0,0.0
2025-09-27 05:00:00,5,0.0,0.0,0.0,1.0,34.0,167.8,3,2,2,0,1,0,0,0.0,0.0
2025-09-27 06:00:00,3,0.0,0.0,0.0,1.0,37.0,170.0,1,1,0,0,0,0,1,0.0,0.3333333333222222
2025-09-27 07:00:00,6,0.0,0.0,0.0,1.0,30.833333333333332,161.5,1,1,1,0,0,2,1,0.33333333332777776,0.16666666666388888
2025-09-27 08:00:00,1,0.0,0.0,0.0,1.0,34.0,170.0,0,0,1,0,0,0,0,0.0,0.0
2025-09-27 09:00:00,5,0.0,0.0,0.0,1.0,37.4,170.0,1,0,1,1,0,1,0,0.199999999996,0.0
2025-09-27 10:00:00,4,0.0,0.0,0.0,1.0,32.25,162.25,0,1,0,0,0,0,0,0.0,0.0
2025-09-27 11:00:00,3,0.06743333333333333,0.013666666666666667,0.0,0.9863333333333334,39.0,170.0,2,0,0,0,0,0,2,0.0,0.6666666666444444
2025-09-27 12:00:00,3,0.12726666666666667,0.027,0.0,0.973,40.666666666666664,169.66666666666666,0,0,1,0,0,0,0,0.0,0.0
2025-09-27 13:00:00,6,0.0,0.0,0.0,1.0,30.666666666666668,138.0,1,1,1,1,1,0,1,0.0,0.16666666666388888
2025-09-27 14:00:00,3,0.0,0.0,0.0,1.0,36.0,164.66666666666666,2,0,1,2,0,1,1,0.3333333333222222,0.3333333333222222
2025-09-27 15:00:00,3,0.0,0.0,0.0,1.0,35.666666666666664,158.0,0,1,1,0,0,0,0,0.0,0.0
2025-09-27 16:00:00,8,0.0,0.0,0.0,1.0,36.75,165.5,1,2,0,0,0,2,1,0.249999999996875,0.1249999999984375
2025-09-27 17:00:00,3,0.17556666666666665,0.027333333333333334,0.0,0.9726666666666667,35.666666666666664,157.33333333333334,0,0,0,0,0,0,0,0.0,0.0
2025-09-27 18:00:00,5,0.0,0.0,0.0,1.0,39.2,166.4,2,1,2,1,0,1,0,0.199999999996,0.0
2025-09-27 19:00:00,7,0.0,0.0,0.0,1.0,37.142857142857146,162.71428571428572,0,1,1,1,1,0,0,0.0,0.0
2025-09-27 20:00:00,7,0.0,0.0,0.0,1.0,37.285714285714285,164.85714285714286,3,2,2,0,0,0,0,0.0,0.0
2025-09-27 21:00:00,2,0.0,0.0,0.0,1.0,31.5,169.5,0,1,1,0,1,0,0,0.0,0.0
2025-09-27 22:00:00,2,0.26335,0.043,0.0,0.9570000000000001,28.5,170.0,0,0,0,0,0,0,0,0.0,0.0
2025-09-27 23:00:00,1,0.0,0.0,0.0,1.0,27.0,170.0,0,0,1,0,0,0,0,0.0,0.0
2025-09-28 00:00:00,2,0.0,0.0,0.0,1.0,32.5,169.5,1,0,1,0,0,1,0,0.499999999975,0.0
2025-09-28 01:00:00,2,0.26335,0.039,0.0,0.9610000000000001,39.5,170.0,0,0,1,0,1,0,0,0.0,0.0
2025-09-28 02:00:00,2,0.0,0.0,0.0,1.0,37.5,169.5,0,0,2,0,0,1,0,0.499999999975,0.0
2025-09-28 03:00:00,2,0.0,0.0,0.0,1.0,38.0,169.5,1,0,2,0,0,1,0,0.499999999975,0.0
2025-09-28 04:00:00,4,0.0,0.0,0.0,1.0,32.25,160.75,0,0,2,0,0,0,0,0.0,0.0
2025-09-28 05:00:00,5,0.0,0.0,0.0,1.0,30.8,158.8,0,0,2,1,0,1,0,0.199999999996,0.0
2025-09-28 06:00:00,5,0.0,0.0,0.0,1.0,36.2,153.4,2,0,0,1,0,0,0,0.0,0.0
2025-09-28 07:00:00,5,0.0,0.0,0.0,1.0,34.2,151.6,1,1,0,0,0,1,1,0.199999999996,0.199999999996
2025-09-28 08:00:00,8,0.0,0.0,0.0,1.0,35.375,148.0,2,0,1,2,0,0,2,0.0,0.249999999996875
2025-09-28 09:00:00,4,0.092775,0.0215,0.0,0.9785,27.5,157.75,3,1,1,0,0,0,1,0.0,0.24999999999375
2025-09-28 10:00:00,6,0.07646666666666667,0.012499999999999999,0.0,0.9874999999999999,32.5,164.5,1,2,0,0,0,2,0,0.33333333332777776,0.0
2025-09-28 11:00:00,5,0.0,0.0,0.0,1.0,35.2,159.6,0,0,1,1,0,0,1,0.0,0.199999999996
2025-09-28 12:00:00,4,0.0,0.0,0.0,1.0,34.75,159.25,0,0,1,0,0,0,0,0.0,0.0
2025-09-28 13:00:00,4,0.0,0.0,0.0,1.0,32.25,158.25,1,1,2,0,0,0,0,0.0,0.0
2025-09-28 14:00:00,10,-0.04019,0.0,0.007000000000000001,0.993,33.0,165.0,3,2,2,0,1,1,1,0.099999999999,0.099999999999
2025-09-28 15:00:00,6,0.02965,0.008666666666666666,0.0,0.9913333333333334,34.5,162.66666666666666,1,1,1,0,0,1,2,0.16666666666388888,0.33333333332777776
2025-09-28 16:00:00,5,-0.14850000000000002,0.0,0.0234,0.9766,36.8,158.0,2,1,0,1,0,0,0,0.0,0.0
2025-09-28 17:00:00,7,0.0,0.0,0.0,1.0,34.714285714285715,165.28571428571428,1,1,1,0,0,0,0,0.0,0.0
2025-09-28 18:00:00,5,0.0,0.0,0.0,1.0,32.2,146.4,1,0,0,0,0,0,0,0.0,0.0
2025-09-28 19:00:00,1,0.0,0.0,0.0,1.0,26.0,170.0,0,0,0,0,0,0,0,0.0,0.0
2025-09-28 20:00:00,2,0.0,0.0,0.0,1.0,29.5,170.0,2,0,0,0,1,0,0,0.0,0.0
2025-09-28 21:00:00,3,0.0,0.0,0.0,1.0,30.333333333333332,163.66666666666666,1,1,1,0,0,1,0,0.3333333333222222,0.0
2025-09-28 22:00:00,5,0.0,0.0,0.0,1.0,29.6,160.0,3,0,1,1,0,1,0,0.199999999996,0.0
2025-09-28 23:00:00,3,0.0,0.0,0.0,1.0,38.333333333333336,164.66666666666666,2,1,3,0,0,1,0,0.3333333333222222,0.0
2025-09-29 00:00:00,1,0.0,0.0,0.0,1.0,43.0,154.0,0,0,0,0,0,0,0,0.0,0.0
2025-09-29 01:00:00,2,0.0,0.0,0.0,1.0,36.5,170.0,0,1,0,0,0,0,1,0.0,0.499999999975
2025-09-29 02:00:00,1,0.0,0.0,0.0,1.0,37.0,170.0,0,0,0,0,0,0,0,0.0,0.0
2025-09-29 03:00:00,2,0.0,0.0,0.0,1.0,39.5,170.0,0,0,2,0,0,0,0,0.0,0.0
2025-09-29 04:00:00,5,0.07224,0.014000000000000002,0.0,0.986,33.0,157.8,1,1,2,0,0,1,0,0.199999999996,0.0
2025-09-29 05:00:00,6,0.0,0.0,0.0,1.0,36.166666666666664,160.5,3,1,1,1,1,1,1,0.16666666666388888,0.16666666666388888
2025-09-29 06:00:00,8,0.0,0.0,0.0,1.0,36.25,162.375,1,0,2,0,0,2,0,0.249999999996875,0.0
2025-09-29 07:00:00,6,0.0,0.0,0.0,1.0,31.333333333333332,131.16666666666666,3,1,2,0,0,0,0,0.0,0.0
2025-09-29 08:00:00,10,0.0,0.0,0.0,1.0,37.3,168.0,5,1,1,1,0,1,1,0.099999999999,0.099999999999
2025-09-29 09:00:00,8,0.0,0.0,0.0,1.0,37.625,167.875,1,0,1,1,0,0,0,0.0,0.0
2025-09-29 10:00:00,11,0.0,0.0,0.0,1.0,37.27272727272727,163.36363636363637,4,2,2,0,1,1,0,0.09090909090826446,0.0
2025-09-29 11:00:00,11,0.0,0.0,0.0,1.0,36.72727272727273,155.27272727272728,3,0,2,0,0,1,1,0.09090909090826446,0.09090909090826446
2025-09-29 12:00:00,5,0.0,0.0,0.0,1.0,39.6,162.4,3,3,2,0,0,0,0,0.0,0.0
2025-09-29 13:00:00,12,0.0,0.0,0.0,1.0,40.416666666666664,163.25,2,4,0,0,0,1,0,0.08333333333263888,0.0
2025-09-29 14:00:00,6,0.0,0.0,0.0,1.0,45.833333333333336,158.16666666666666,2,1,0,0,1,0,0,0.0,0.0
2025-09-29 15:00:00,12,0.0,0.0,0.0,1.0,37.75,153.75,0,2,3,2,1,1,1,0.08333333333263888,0.08333333333263888
2025-09-29 16:00:00,9,0.0,0.0,0.0,1.0,40.111111111111114,151.0,2,0,3,2,0,3,0,0.3333333333296296,0.0
2025-09-29 17:00:00,10,0.0,0.0,0.0,1.0,42.7,164.6,1,0,2,0,0,0,2,0.0,0.199999999998
2025-09-29 18:00:00,9,0.07601111111111111,0.011333333333333332,0.0,0.9886666666666666,42.888888888888886,156.77777777777777,2,1,1,1,0,1,0,0.11111111110987654,0.0
2025-09-29 19:00:00,6,0.0,0.0,0.0,1.0,42.166666666666664,158.33333333333334,2,0,0,0,0,0,0,0.0,0.0
2025-09-29 20:00:00,11,0.0,0.0,0.0,1.0,36.54545454545455,157.45454545454547,2,2,0,0,0,1,1,0.09090909090826446,0.09090909090826446
2025-09-29 21:00:00,8,0.0,0.0,0.0,1.0,32.625,164.375,1,2,2,1,0,2,0,0.249999999996875,0.0
2025-09-29 22:00:00,6,0.0,0.0,0.0,1.0,35.666666666666664,158.83333333333334,2,0,1,0,0,0,0,0.0,0.0
2025-09-29 23:00:00,6,0.0,0.0,0.0,1.0,36.0,159.83333333333334,4,0,2,1,1,3,0,0.49999999999166667,0.0
2025-09-30 00:00:00,7,0.0,0.0,0.0,1.0,36.0,164.71428571428572,3,2,4,0,0,1,0,0.14285714285510204,0.0
2025-09-30 01:00:00,3,0.0,0.0,0.0,1.0,38.333333333333336,169.66666666666666,1,1,1,0,0,1,0,0.3333333333222222,0.0
2025-09-30 02:00:00,2,0.0,0.0,0.0,1.0,29.5,170.0,1,0,1,0,0,0,1,0.0,0.499999999975
2025-09-30 03:00:00,3,0.0,0.0,0.0,1.0,29.333333333333332,170.0,0,0,2,0,0,0,0,0.0,0.0
2025-09-30 04:00:00,6,0.0,0.0,0.0,1.0,34.666666666666664,158.66666666666666,3,1,0,2,0,2,1,0.33333333332777776,0.16666666666388888
2025-09-30 05:00:00,8,0.0,0.0,0.0,1.0,36.75,160.75,1,1,1,1,1,2,0,0.249999999996875,0.0
2025-09-30 06:00:00,11,0.0,0.0,0.0,1.0,42.0,153.1818181818182,4,0,2,2,2,5,1,0.45454545454132234,0.09090909090826446
2025-09-30 07:00:00,22,0.03316818181818182,0.005818181818181819,0.0,0.9941818181818182,35.40909090909091,152.5,2,1,3,5,0,4,0,0.18181818181735537,0.0
2025-09-30 08:00:00,19,0.0,0.0,0.0,1.0,35.68421052631579,141.73684210526315,9,3,1,0,0,4,0,0.21052631578836567,0.0
2025-09-30 09:00:00,16,0.0,0.0,0.0,1.0,38.0,156.5,6,1,2,1,2,3,1,0.18749999999882816,0.06249999999960938
2025-09-30 10:00:00,14,0.0,0.0,0.0,1.0,38.857142857142854,165.14285714285714,5,2,1,4,0,2,0,0.14285714285612244,0.0
2025-09-30 11:00:00,14,0.0,0.0,0.0,1.0,36.857142857142854,143.71428571428572,1,1,1,4,0,2,0,0.14285714285612244,0.0
2025-09-30 12:00:00,9,0.0,0.0,0.0,1.0,36.55555555555556,152.22222222222223,2,0,1,0,0,0,0,0.0,0.0
2025-09-30 13:00:00,16,0.0,0.0,0.0,1.0,40.75,157.5,2,1,4,3,0,0,0,0.0,0.0
2025-09-30 14:00:00,15,0.0,0.0,0.0,1.0,39.333333333333336,119.06666666666666,3,4,2,2,0,1,0,0.06666666666622222,0.0
2025-09-30 15:00:00,17,0.0,0.0,0.0,1.0,38.23529411764706,149.11764705882354,5,1,0,1,0,0,0,0.0,0.0
2025-09-30 16:00:00,13,0.015561538461538462,0.0036923076923076922,0.0,0.9963076923076923,38.23076923076923,150.92307692307693,2,2,1,1,0,1,2,0.0769230769224852,0.1538461538449704
2025-09-30 17:00:00,9,0.0,0.0,0.0,1.0,39.77777777777778,143.44444444444446,3,0,1,1,0,1,0,0.11111111110987654,0.0
2025-09-30 18:00:00,8,0.0,0.0,0.0,1.0,41.5,130.375,3,2,0,1,0,1,0,0.1249999999984375,0.0
2025-09-30 19:00:00,6,-0.0734,0.0,0.012166666666666666,0.9878333333333332,38.0,160.16666666666666,2,0,0,0,0,0,0,0.0,0.0
2025-09-30 20:00:00,10,0.061660000000000006,0.0092,0.0,0.9907999999999999,39.3,160.3,3,0,2,0,1,4,0,0.399999999996,0.0
2025-09-30 21:00:00,6,0.0,0.0,0.0,1.0,40.5,159.0,1,1,1,0,0,1,1,0.16666666666388888,0.16666666666388888
2025-09-30 22:00:00,8,0.0,0.0,0.0,1.0,38.75,156.5,1,1,1,1,1,2,1,0.249999999996875,0.1249999999984375
2025-09-30 23:00:00,9,0.06406666666666666,0.008333333333333333,0.0,0.9916666666666667,37.111111111111114,162.66666666666666,1,1,1,0,0,0,0,0.0,0.0
2025-10-01 00:00:00,8,0.0,0.0,0.0,1.0,36.5,164.75,3,0,3,0,0,0,1,0.0,0.1249999999984375
2025-10-01 01:00:00,5,0.0,0.0,0.0,1.0,39.4,166.0,1,1,2,1,0,1,0,0.199999999996,0.0
2025-10-01 02:00:00,3,0.0,0.0,0.0,1.0,37.666666666666664,170.0,1,0,2,0,0,1,0,0.3333333333222222,0.0
2025-10-01 03:00:00,3,0.0,0.0,0.0,1.0,32.333333333333336,169.66666666666666,0,0,1,1,0,0,0,0.0,0.0
2025-10-01 04:00:00,6,0.0,0.0,0.0,1.0,35.0,161.33333333333334,2,1,0,1,0,1,1,0.16666666666388888,0.16666666666388888
2025-10-01 05:00:00,6,0.06133333333333333,0.009,0.0,0.991,36.333333333333336,149.0,1,0,2,1,1,1,0,0.16666666666388888,0.0
2025-10-01 06:00:00,15,0.03404,0.0057333333333333325,0.0,0.9942666666666666,36.0,158.6,4,1,5,0,0,1,3,0.06666666666622222,0.19999999999866666
2025-10-01 07:00:00,18,0.02121111111111111,0.004277777777777778,0.0,0.9957222222222223,34.833333333333336,147.33333333333334,6,0,2,2,1,1,1,0.05555555555524692,0.05555555555524692
2025-10-01 08:00:00,15,0.0,0.0,0.0,1.0,39.733333333333334,159.4,5,0,6,1,2,3,0,0.19999999999866666,0.0
2025-10-01 09:00:00,13,0.0,0.0,0.0,1.0,37.61538461538461,147.92307692307693,4,0,3,0,0,1,0,0.0769230769224852,0.0
2025-10-01 10:00:00,13,0.027784615384615387,0.0043076923076923075,0.0,0.9956923076923077,41.23076923076923,139.07692307692307,2,2,0,1,0,0,0,0.0,0.0
2025-10-01 11:00:00,11,0.0,0.0,0.0,1.0,38.54545454545455,145.36363636363637,0,1,0,3,0,0,0,0.0,0.0
2025-10-01 12:00:00,8,0.0,0.0,0.0,1.0,39.75,153.25,3,0,1,1,0,1,1,0.1249999999984375,0.1249999999984375
2025-10-01 13:00:00,11,0.0,0.0,0.0,1.0,37.45454545454545,146.45454545454547,3,0,2,1,0,2,0,0.18181818181652892,0.0
2025-10-01 14:00:00,14,0.0,0.0,0.0,1.0,41.5,153.42857142857142,3,3,0,3,1,1,0,0.07142857142806122,0.0
2025-10-01 15:00:00,15,0.0,0.0,0.0,1.0,40.53333333333333,133.93333333333334,6,0,0,1,2,2,0,0.13333333333244443,0.0
2025-10-01 16:00:00,13,0.0,0.0,0.0,1.0,40.46153846153846,148.76923076923077,3,2,5,1,0,1,0,0.0769230769224852,0.0
2025-10-01 17:00:00,16,0.0,0.0,0.0,1.0,34.625,156.625,1,1,3,1,0,0,0,0.0,0.0
2025-10-01 18:00:00,10,0.0,0.0,0.0,1.0,43.7,146.9,4,1,2,0,0,3,0,0.299999999997,0.0
2025-10-01 19:00:00,7,0.0,0.0,0.0,1.0,49.142857142857146,162.42857142857142,4,1,1,0,1,2,1,0.2857142857102041,0.14285714285510204
2025-10-01 20:00:00,9,0.0,0.0,0.0,1.0,31.88888888888889,158.66666666666666,1,1,0,0,1,2,0,0.22222222221975307,0.0
2025-10-01 21:00:00,14,0.03762142857142857,0.006857142857142858,0.0,0.9931428571428571,37.214285714285715,165.07142857142858,4,1,0,2,0,2,1,0.14285714285612244,0.07142857142806122
2025-10-01 22:00:00,8,0.0,0.0,0.0,1.0,34.375,164.5,3,0,2,0,0,3,0,0.3749999999953125,0.0
2025-10-01 23:00:00,6,0.06133333333333333,0.009,0.0,0.991,38.833333333333336,164.33333333333334,1,0,2,0,0,2,0,0.33333333332777776,0.0
2025-10-02 00:00:00,6,0.0,0.0,0.0,1.0,32.0,166.83333333333334,4,0,1,0,0,1,0,0.16666666666388888,0.0
2025-10-02 01:00:00,4,0.0,0.0,0.0,1.0,34.25,164.25,0,0,1,0,0,0,1,0.0,0.24999999999375
2025-10-02 02:00:00,4,0.0,0.0,0.0,1.0,32.75,170.0,1,1,1,0,0,2,0,0.4999999999875,0.0
2025-10-02 03:00:00,3,0.0,0.0,0.0,1.0,31.333333333333332,168.66666666666666,1,1,0,0,0,1,0,0.3333333333222222,0.0
2025-10-02 04:00:00,7,0.0,0.0,0.0,1.0,37.285714285714285,160.14285714285714,1,0,1,2,0,2,0,0.2857142857102041,0.0
2025-10-02 05:00:00,10,0.0,0.0,0.0,1.0,38.8,149.2,1,0,2,1,1,2,0,0.199999999998,0.0
2025-10-02 06:00:00,21,0.0,0.0,0.0,1.0,36.523809523809526,154.85714285714286,5,4,3,1,1,5,2,0.23809523809410432,0.09523809523764173
2025-10-02 07:00:00,16,0.0,0.0,0.0,1.0,33.0,158.0,3,1,1,1,0,1,3,0.06249999999960938,0.18749999999882816
2025-10-02 08:00:00,10,0.034,0.0064,0.0,0.9936,34.7,167.4,2,2,2,0,1,2,1,0.199999999998,0.099999999999
2025-10-02 09:00:00,15,0.0,0.0,0.0,1.0,37.06666666666667,155.66666666666666,3,4,2,0,0,4,0,0.26666666666488886,0.0
2025-10-02 10:00:00,11,0.0449,0.008,0.0,0.9919999999999999,35.90909090909091,151.1818181818182,2,0,1,0,0,2,1,0.18181818181652892,0.09090909090826446
2025-10-02 11:00:00,11,0.0,0.0,0.0,1.0,36.27272727272727,152.63636363636363,4,1,1,0,1,4,0,0.36363636363305785,0.0
2025-10-02 12:00:00,9,0.0,0.0,0.0,1.0,36.666666666666664,159.77777777777777,1,1,0,2,0,0,0,0.0,0.0
2025-10-02 13:00:00,14,0.0,0.0,0.0,1.0,40.142857142857146,159.85714285714286,4,1,3,2,0,3,0,0.21428571428418366,0.0
2025-10-02 14:00:00,15,0.0,0.0,0.0,1.0,31.0,160.86666666666667,1,0,2,1,0,1,0,0.06666666666622222,0.0
2025-10-02 15:00:00,8,0.0,0.0,0.0,1.0,32.5,153.375,1,0,1,0,0,0,0,0.0,0.0
2025-10-02 16:00:00,7,0.0,0.0,0.0,1.0,33.42857142857143,152.71428571428572,1,1,0,1,0,0,1,0.0,0.14285714285510204
2025-10-02 17:00:00,10,0.0,0.0,0.0,1.0,39.9,149.5,3,1,2,0,1,1,1,0.099999999999,0.099999999999
2025-10-02 18:00:00,10,0.02023,0.0041,0.0,0.9959,34.7,141.2,2,1,2,0,0,3,0,0.299999999997,0.0
2025-10-02 19:00:00,4,0.0,0.0,0.0,1.0,39.0,159.25,1,0,0,0,0,2,1,0.4999999999875,0.24999999999375
2025-10-02 20:00:00,6,0.0,0.0,0.0,1.0,30.166666666666668,154.5,1,0,3,0,0,2,1,0.33333333332777776,0.16666666666388888
2025-10-02 21:00:00,10,0.0,0.0,0.0,1.0,33.8,165.7,2,2,2,0,0,3,0,0.299999999997,0.0
2025-10-02 22:00:00,4,0.0,0.0,0.0,1.0,34.0,160.0,3,0,1,0,0,0,0,0.0,0.0
2025-10-02 23:00:00,6,0.0,0.0,0.0,1.0,39.666666666666664,159.0,2,1,1,0,0,0,2,0.0,0.33333333332777776
2025-10-03 00:00:00,4,0.0,0.0,0.0,1.0,34.75,160.5,1,0,2,0,1,0,0,0.0,0.0
2025-10-03 01:00:00,4,0.0,0.0,0.0,1.0,34.0,145.0,1,0,2,0,0,2,0,0.4999999999875,0.0
2025-10-03 02:00:00,4,0.0,0.0,0.0,1.0,32.75,169.5,1,0,2,0,0,2,0,0.4999999999875,0.0
2025-10-03 03:00:00,3,0.0,0.0,0.0,1.0,31.333333333333332,169.66666666666666,0,0,3,0,0,2,0,0.6666666666444444,0.0
2025-10-03 04:00:00,6,0.0,0.0,0.0,1.0,32.5,161.0,5,1,1,0,0,4,0,0.6666666666555555,0.0
2025-10-03 05:00:00,5,0.0,0.0,0.0,1.0,40.0,159.4,1,0,1,1,0,1,0,0.199999999996,0.0
2025-10-03 06:00:00,8,0.0,0.0,0.0,1.0,39.375,165.0,4,1,3,0,1,2,0,0.249999999996875,0.0
2025-10-03 07:00:00,15,0.02408,0.003933333333333333,0.0,0.9960666666666668,34.13333333333333,166.2,4,0,4,1,0,2,0,0.13333333333244443,0.0
2025-10-03 08:00:00,12,0.0,0.0,0.0,1.0,37.0,160.0,3,1,3,0,0,1,0,0.08333333333263888,0.0
2025-10-03 09:00:00,11,0.0,0.0,0.0,1.0,36.09090909090909,142.8181818181818,5,0,1,1,0,3,1,0.2727272727247934,0.09090909090826446
2025-10-03 10:00:00,9,0.0,0.0,0.0,1.0,31.555555555555557,152.55555555555554,2,1,1,0,0,2,2,0.22222222221975307,0.22222222221975307
2025-10-03 11:00:00,7,0.0,0.0,0.0,1.0,35.714285714285715,162.57142857142858,0,2,1,1,0,1,0,0.14285714285510204,0.0
2025-10-03 12:00:00,4,0.0,0.0,0.0,1.0,36.25,157.25,2,1,1,0,0,0,0,0.0,0.0
2025-10-03 13:00:00,6,0.0,0.0,0.0,1.0,47.333333333333336,140.0,3,1,1,1,1,1,0,0.16666666666388888,0.0
2025-10-03 14:00:00,5,0.0,0.0,0.0,1.0,38.6,130.6,5,0,0,0,0,1,0,0.199999999996,0.0
2025-10-03 15:00:00,7,0.0,0.0,0.0,1.0,40.142857142857146,144.42857142857142,1,1,1,1,2,3,0,0.4285714285653061,0.0
2025-10-03 16:00:00,3,0.0,0.0,0.0,1.0,43.333333333333336,125.66666666666667,1,0,0,0,0,1,0,0.3333333333222222,0.0
2025-10-03 17:00:00,8,0.0,0.0,0.0,1.0,34.875,154.625,5,2,1,0,0,1,1,0.1249999999984375,0.1249999999984375
2025-10-03 18:00:00,3,0.0,0.0,0.0,1.0,37.333333333333336,163.33333333333334,2,1,1,0,0,2,0,0.6666666666444444,0.0
2025-10-03 19:00:00,5,0.0,0.0,0.0,1.0,35.2,162.4,1,0,0,0,0,2,1,0.399999999992,0.199999999996
2025-10-03 20:00:00,4,0.0,0.0,0.0,1.0,38.25,159.5,2,2,0,0,0,0,0,0.0,0.0
2025-10-03 21:00:00,6,0.0,0.0,0.0,1.0,41.166666666666664,150.0,3,1,2,0,0,3,0,0.49999999999166667,0.0
2025-10-03 22:00:00,5,-0.04526,0.0,0.008400000000000001,0.9916,34.6,162.4,2,0,1,0,0,2,1,0.399999999992,0.199999999996
2025-10-03 23:00:00,5,0.0,0.0,0.0,1.0,32.4,166.2,1,0,1,1,0,1,0,0.199999999996,0.0
2025-10-04 00:00:00,7,0.0,0.0,0.0,1.0,31.0,164.0,1,1,2,0,0,0,0,0.0,0.0
2025-10-04 01:00:00,2,0.0,0.0,0.0,1.0,38.5,161.5,1,1,1,1,0,0,0,0.0,0.0
2025-10-04 02:00:00,2,0.0,0.0,0.0,1.0,34.0,170.0,0,0,1,0,0,1,0,0.499999999975,0.0
2025-10-04 03:00:00,5,0.0,0.0,0.0,1.0,39.0,156.4,4,0,0,0,0,0,0,0.0,0.0
2025-10-04 04:00:00,4,0.0,0.0,0.0,1.0,36.5,156.75,1,0,1,0,0,1,0,0.24999999999375,0.0
2025-10-04 05:00:00,4,0.0,0.0,0.0,1.0,33.25,161.0,2,1,1,0,0,2,0,0.4999999999875,0.0
2025-10-04 06:00:00,8,0.063825,0.012375,0.0,0.987625,37.5,160.25,4,0,0,1,0,1,2,0.1249999999984375,0.249999999996875
2025-10-04 07:00:00,10,0.0,0.0,0.0,1.0,35.2,167.6,3,2,5,0,2,3,1,0.299999999997,0.099999999999
2025-10-04 08:00:00,8,0.0,0.0,0.0,1.0,33.625,155.375,1,0,1,0,2,3,0,0.3749999999953125,0.0
2025-10-04 09:00:00,12,0.0,0.0,0.0,1.0,37.0,155.75,2,2,2,1,0,3,0,0.24999999999791667,0.0
2025-10-04 10:00:00,7,0.0,0.0,0.0,1.0,36.142857142857146,133.42857142857142,0,0,1,1,0,1,0,0.14285714285510204,0.0
2025-10-04 11:00:00,3,0.0,0.0,0.0,1.0,40.333333333333336,156.66666666666666,0,0,1,0,0,0,0,0.0,0.0
2025-10-04 12:00:00,5,0.07224,0.0108,0.0,0.9892,46.4,154.6,1,1,0,1,0,1,0,0.199999999996,0.0
2025-10-04 13:00:00,8,0.0,0.0,0.0,1.0,37.5,162.625,3,0,0,0,2,2,0,0.249999999996875,0.0
2025-10-04 14:00:00,5,0.0,0.0,0.0,1.0,49.8,153.8,1,0,1,0,0,0,0,0.0,0.0
2025-10-04 15:00:00,4,0.119175,0.01975,0.0,0.9802500000000001,41.5,157.0,0,0,2,1,0,0,0,0.0,0.0
